student_id;subject;result
724;geography;70
724;history;49
724;lo;65
724;it;62
724;pe;41
725;math;84
725;english;55
725;science;81
725;biology;97
725;geography;55
725;history;73
725;lo;51
725;it;58
725;pe;82
726;math;48
726;english;42
726;science;90
726;biology;69
726;geography;75
726;history;59
726;lo;50
726;it;75
726;pe;63
727;math;75
727;english;90
727;science;80
727;biology;48
727;geography;64
727;history;98
727;lo;43
727;it;64
727;pe;65
728;math;68
728;english;77
728;science;71
728;biology;63
728;geography;79
728;history;51
728;lo;84
728;it;43
728;pe;40
729;math;48
729;english;90
729;science;60
729;biology;43
729;geography;71
729;history;54
729;lo;76
729;it;66
729;pe;94
730;math;52
730;english;77
730;science;89
730;biology;52
730;geography;91
730;history;48
730;lo;53
730;it;97
730;pe;61
731;math;42
731;english;77
731;science;68
731;biology;76
731;geography;44
731;history;53
731;lo;85
731;it;74
731;pe;47
732;math;96
732;english;86
732;science;48
732;biology;40
732;geography;66
732;history;82
732;lo;91
732;it;52
732;pe;98
733;math;40
733;english;99
733;science;40
733;biology;55
733;geography;50
733;history;51
733;lo;100
733;it;55
733;pe;81
734;math;51
734;english;63
734;science;46
734;biology;58
734;geography;59
734;history;44
734;lo;46
734;it;43
734;pe;53
735;math;87
735;english;93
735;science;42
735;biology;48
735;geography;88
735;history;72
735;lo;65
735;it;75
735;pe;87
736;math;84
736;english;75
736;science;60
736;biology;82
736;geography;50
736;history;95
736;lo;47
736;it;71
736;pe;73
737;math;59
737;english;85
737;science;63
737;biology;75
737;geography;48
737;history;99
737;lo;73
737;it;80
737;pe;68
738;math;48
738;english;85
738;science;52
738;biology;97
738;geography;83
738;history;59
738;lo;59
738;it;63
738;pe;45
739;math;73
739;english;61
739;science;49
739;biology;89
739;geography;86
739;history;73
739;lo;55
739;it;56
739;pe;41
740;math;62
740;english;77
740;science;95
740;biology;75
740;geography;69
740;history;76
740;lo;82
740;it;60
740;pe;53
741;math;45
741;english;90
741;science;58
741;biology;48
741;geography;98
741;history;93
741;lo;67
741;it;58
741;pe;92
742;math;100
742;english;57
742;science;91
742;biology;86
742;geography;87
742;history;52
742;lo;52
742;it;82
742;pe;100
743;math;59
743;english;86
743;science;81
743;biology;82
743;geography;48
743;history;72
743;lo;85
743;it;95
743;pe;85
744;math;80
744;english;96
744;science;40
744;biology;69
744;geography;91
744;history;78
744;lo;80
744;it;83
744;pe;54
745;math;71
745;english;53
745;science;98
745;biology;62
745;geography;98
745;history;88
745;lo;58
745;it;62
745;pe;49
746;math;54
746;english;66
746;science;89
746;biology;67
746;geography;96
746;history;61
746;lo;71
746;it;80
746;pe;72
747;math;74
747;english;69
747;science;66
747;biology;87
747;geography;99
747;history;50
747;lo;88
747;it;99
747;pe;82
748;math;91
748;english;47
748;science;61
748;biology;74
748;geography;46
748;history;77
748;lo;63
748;it;95
748;pe;82
749;math;50
749;english;86
749;science;51
749;biology;86
749;geography;99
749;history;52
749;lo;87
749;it;83
749;pe;59
750;math;41
750;english;70
750;science;63
750;biology;69
750;geography;69
750;history;43
750;lo;59
750;it;44
750;pe;94
751;math;86
751;english;85
751;science;66
751;biology;98
751;geography;74
751;history;67
751;lo;99
751;it;85
751;pe;52
752;math;79
752;english;76
752;science;42
752;biology;63
752;geography;60
752;history;52
752;lo;65
752;it;95
752;pe;79
753;math;85
753;english;77
753;science;100
753;biology;98
753;geography;92
753;history;71
753;lo;42
753;it;53
753;pe;54
754;math;84
754;english;43
754;science;80
754;biology;97
754;geography;48
754;history;99
754;lo;51
754;it;96
754;pe;59
755;math;65
755;english;84
755;science;64
755;biology;77
755;geography;62
755;history;65
755;lo;83
755;it;47
755;pe;40
756;math;42
756;english;62
756;science;43
756;biology;49
756;geography;84
756;history;72
756;lo;79
756;it;70
756;pe;94
757;math;61
757;english;65
757;science;95
757;biology;48
757;geography;41
757;history;57
757;lo;86
757;it;41
757;pe;81
758;math;80
758;english;71
758;science;57
758;biology;74
758;geography;64
758;history;55
758;lo;84
758;it;62
758;pe;65
759;math;56
759;english;69
759;science;48
759;biology;85
759;geography;64
759;history;83
759;lo;82
759;it;89
759;pe;49
760;math;72
760;english;70
760;science;73
760;biology;67
760;geography;85
760;history;58
760;lo;61
760;it;42
760;pe;93
761;math;86
761;english;55
761;science;50
761;biology;59
761;geography;72
761;history;54
761;lo;80
761;it;91
761;pe;80
762;math;54
762;english;77
762;science;54
762;biology;93
762;geography;69
762;history;83
762;lo;73
762;it;77
762;pe;71
763;math;40
763;english;85
763;science;49
763;biology;57
763;geography;74
763;history;43
763;lo;41
763;it;80
763;pe;93
764;math;72
764;english;90
764;science;68
764;biology;83
764;geography;59
764;history;89
764;lo;82
764;it;42
764;pe;49
765;math;87
765;english;63
765;science;81
765;biology;77
765;geography;89
765;history;62
765;lo;70
765;it;56
765;pe;46
766;math;57
766;english;96
766;science;82
766;biology;92
766;geography;68
766;history;98
766;lo;64
766;it;100
766;pe;98
767;math;67
767;english;99
767;science;66
767;biology;42
767;geography;66
767;history;62
767;lo;40
767;it;81
767;pe;98
768;math;61
768;english;69
768;science;88
768;biology;64
768;geography;64
768;history;54
768;lo;73
768;it;88
768;pe;69
769;math;42
769;english;58
769;science;45
769;biology;60
769;geography;84
769;history;91
769;lo;46
769;it;89
769;pe;95
770;math;50
770;english;80
770;science;87
770;biology;67
770;geography;66
770;history;84
770;lo;96
770;it;94
770;pe;64
771;math;94
771;english;100
771;science;54
771;biology;70
771;geography;61
771;history;69
771;lo;95
771;it;84
771;pe;71
772;math;81
772;english;66
772;science;53
772;biology;56
772;geography;87
772;history;73
772;lo;54
772;it;40
772;pe;76
773;math;43
773;english;72
773;science;79
773;biology;79
773;geography;90
773;history;43
773;lo;53
773;it;97
773;pe;91
774;math;70
774;english;48
774;science;100
774;biology;40
774;geography;98
774;history;96
774;lo;71
774;it;46
774;pe;66
775;math;88
775;english;40
775;science;68
775;biology;90
775;geography;87
775;history;66
775;lo;56
775;it;88
775;pe;54
776;math;100
776;english;42
776;science;53
776;biology;70
776;geography;61
776;history;46
776;lo;85
776;it;88
776;pe;54
777;math;53
777;english;62
777;science;55
777;biology;69
777;geography;81
777;history;75
777;lo;56
777;it;83
777;pe;84
778;math;93
778;english;46
778;science;85
778;biology;68
778;geography;81
778;history;43
778;lo;93
778;it;73
778;pe;58
779;math;44
779;english;96
779;science;48
779;biology;82
779;geography;45
779;history;50
779;lo;47
779;it;66
779;pe;45
780;math;74
780;english;84
780;science;64
780;biology;72
780;geography;46
780;history;75
780;lo;47
780;it;57
780;pe;45
781;math;57
781;english;45
781;science;90
781;biology;93
781;geography;46
781;history;42
781;lo;71
781;it;100
781;pe;80
782;math;58
782;english;93
782;science;67
782;biology;74
782;geography;95
782;history;50
782;lo;79
782;it;60
782;pe;82
783;math;54
783;english;77
783;science;49
783;biology;72
783;geography;47
783;history;76
783;lo;98
783;it;41
783;pe;79
784;math;80
784;english;74
784;science;47
784;biology;74
784;geography;65
784;history;79
784;lo;45
784;it;59
784;pe;76
785;math;46
785;english;67
785;science;80
785;biology;88
785;geography;51
785;history;58
785;lo;53
785;it;94
785;pe;59
786;math;41
786;english;47
786;science;49
786;biology;93
786;geography;76
786;history;48
786;lo;48
786;it;94
786;pe;80
787;math;75
787;english;40
787;science;73
787;biology;41
787;geography;99
787;history;41
787;lo;66
787;it;92
787;pe;40
788;math;74
788;english;57
788;science;96
788;biology;62
788;geography;94
788;history;75
788;lo;49
788;it;41
788;pe;60
789;math;49
789;english;100
789;science;76
789;biology;59
789;geography;85
789;history;94
789;lo;65
789;it;75
789;pe;73
790;math;65
790;english;91
790;science;84
790;biology;54
790;geography;96
790;history;50
790;lo;72
790;it;98
790;pe;51
791;math;55
791;english;64
791;science;96
791;biology;74
791;geography;51
791;history;57
791;lo;51
791;it;45
791;pe;56
792;math;69
792;english;74
792;science;64
792;biology;71
792;geography;84
792;history;77
792;lo;51
792;it;48
792;pe;72
793;math;85
793;english;87
793;science;65
793;biology;48
793;geography;84
793;history;81
793;lo;52
793;it;91
793;pe;65
794;math;99
794;english;87
794;science;83
794;biology;41
794;geography;98
794;history;40
794;lo;83
794;it;57
794;pe;47
795;math;97
795;english;71
795;science;80
795;biology;84
795;geography;75
795;history;50
795;lo;90
795;it;44
795;pe;52
796;math;95
796;english;64
796;science;92
796;biology;41
796;geography;82
796;history;57
796;lo;56
796;it;67
796;pe;64
797;math;100
797;english;92
797;science;97
797;biology;60
797;geography;84
797;history;100
797;lo;61
797;it;88
797;pe;89
798;math;68
798;english;58
798;science;43
798;biology;63
798;geography;63
798;history;86
798;lo;51
798;it;68
798;pe;98
799;math;60
799;english;56
799;science;70
799;biology;96
799;geography;46
799;history;79
799;lo;88
799;it;62
799;pe;63
800;math;77
800;english;72
800;science;84
800;biology;72
800;geography;82
800;history;57
800;lo;92
800;it;52
800;pe;96
801;math;76
801;english;51
801;science;77
801;biology;100
801;geography;65
801;history;43
801;lo;70
801;it;57
801;pe;60
802;math;42
802;english;77
802;science;96
802;biology;50
802;geography;86
802;history;99
802;lo;99
802;it;64
802;pe;59
803;math;90
803;english;64
803;science;84
803;biology;91
803;geography;82
803;history;63
803;lo;77
803;it;41
803;pe;100
804;math;100
804;english;71
804;science;84
804;biology;55
804;geography;96
804;history;93
804;lo;40
804;it;53
804;pe;96
805;math;50
805;english;42
805;science;55
805;biology;59
805;geography;70
805;history;96
805;lo;81
805;it;75
805;pe;93
806;math;85
806;english;83
806;science;48
806;biology;99
806;geography;99
806;history;77
806;lo;70
806;it;68
806;pe;96
807;math;79
807;english;85
807;science;64
807;biology;97
807;geography;80
807;history;57
807;lo;46
807;it;63
807;pe;94
808;math;85
808;english;74
808;science;100
808;biology;50
808;geography;82
808;history;80
808;lo;94
808;it;59
808;pe;91
809;math;91
809;english;46
809;science;55
809;biology;98
809;geography;97
809;history;90
809;lo;90
809;it;71
809;pe;70
810;math;50
810;english;85
810;science;66
810;biology;71
810;geography;45
810;history;62
810;lo;77
810;it;96
810;pe;97
811;math;46
811;english;94
811;science;40
811;biology;91
811;geography;86
811;history;79
811;lo;46
811;it;75
811;pe;82
812;math;77
812;english;99
812;science;59
812;biology;77
812;geography;47
812;history;44
812;lo;96
812;it;100
812;pe;79
813;math;83
813;english;81
813;science;91
813;biology;66
813;geography;62
813;history;71
813;lo;41
813;it;90
813;pe;77
814;math;85
814;english;96
814;science;80
814;biology;71
814;geography;79
814;history;78
814;lo;68
814;it;98
814;pe;60
815;math;41
815;english;66
815;science;76
815;biology;48
815;geography;54
815;history;56
815;lo;56
815;it;61
815;pe;72
816;math;62
816;english;53
816;science;40
816;biology;88
816;geography;54
816;history;65
816;lo;48
816;it;58
816;pe;76
817;math;74
817;english;86
817;science;50
817;biology;71
817;geography;90
817;history;42
817;lo;65
817;it;87
817;pe;99
818;math;71
818;english;49
818;science;91
818;biology;46
818;geography;58
818;history;84
818;lo;49
818;it;86
818;pe;46
819;math;70
819;english;73
819;science;40
819;biology;68
819;geography;62
819;history;64
819;lo;81
819;it;80
819;pe;88
820;math;100
820;english;46
820;science;86
820;biology;97
820;geography;77
820;history;64
820;lo;49
820;it;52
820;pe;92
821;math;98
821;english;93
821;science;86
821;biology;93
821;geography;75
821;history;57
821;lo;71
821;it;93
821;pe;61
822;math;96
822;english;96
822;science;91
822;biology;70
822;geography;89
822;history;71
822;lo;42
822;it;47
822;pe;76
823;math;99
823;english;79
823;science;88
823;biology;97
823;geography;59
823;history;59
823;lo;92
823;it;82
823;pe;57
824;math;42
824;english;92
824;science;80
824;biology;78
824;geography;40
824;history;55
824;lo;96
824;it;71
824;pe;90
825;math;59
825;english;61
825;science;84
825;biology;47
825;geography;76
825;history;52
825;lo;50
825;it;57
825;pe;75
826;math;45
826;english;76
826;science;89
826;biology;71
826;geography;65
826;history;98
826;lo;45
826;it;82
826;pe;63
827;math;85
827;english;79
827;science;63
827;biology;59
827;geography;94
827;history;72
827;lo;67
827;it;44
827;pe;72
828;math;51
828;english;78
828;science;100
828;biology;85
828;geography;95
828;history;80
828;lo;77
828;it;100
828;pe;79
829;math;61
829;english;92
829;science;97
829;biology;84
829;geography;62
829;history;75
829;lo;76
829;it;48
829;pe;71
830;math;71
830;english;67
830;science;50
830;biology;78
830;geography;94
830;history;75
830;lo;60
830;it;49
830;pe;92
831;math;75
831;english;91
831;science;64
831;biology;47
831;geography;83
831;history;93
831;lo;43
831;it;98
831;pe;61
832;math;94
832;english;75
832;science;55
832;biology;43
832;geography;79
832;history;67
832;lo;80
832;it;99
832;pe;47
833;math;42
833;english;97
833;science;71
833;biology;46
833;geography;84
833;history;42
833;lo;96
833;it;53
833;pe;98
834;math;91
834;english;90
834;science;77
834;biology;44
834;geography;88
834;history;40
834;lo;80
834;it;73
834;pe;48
835;math;89
835;english;83
835;science;54
835;biology;62
835;geography;72
835;history;55
835;lo;56
835;it;42
835;pe;82
836;math;93
836;english;66
836;science;96
836;biology;85
836;geography;78
836;history;73
836;lo;94
836;it;93
836;pe;87
837;math;69
837;english;66
837;science;98
837;biology;48
837;geography;62
837;history;93
837;lo;50
837;it;55
837;pe;90
838;math;52
838;english;61
838;science;56
838;biology;45
838;geography;97
838;history;84
838;lo;63
838;it;53
838;pe;64
839;math;100
839;english;43
839;science;94
839;biology;53
839;geography;42
839;history;74
839;lo;61
839;it;46
839;pe;43
840;math;64
840;english;64
840;science;54
840;biology;47
840;geography;44
840;history;42
840;lo;91
840;it;94
840;pe;91
841;math;86
841;english;52
841;science;70
841;biology;88
841;geography;92
841;history;47
841;lo;96
841;it;51
841;pe;47
842;math;82
842;english;80
842;science;100
842;biology;55
842;geography;70
842;history;68
842;lo;95
842;it;77
842;pe;54
843;math;83
843;english;83
843;science;50
843;biology;64
843;geography;93
843;history;48
843;lo;82
843;it;69
843;pe;98
844;math;87
844;english;53
844;science;97
844;biology;86
844;geography;74
844;history;45
844;lo;59
844;it;70
844;pe;55
845;math;51
845;english;41
845;science;58
845;biology;92
845;geography;82
845;history;77
845;lo;87
845;it;49
845;pe;93
846;math;40
846;english;52
846;science;52
846;biology;95
846;geography;97
846;history;95
846;lo;81
846;it;45
846;pe;88
847;math;60
847;english;62
847;science;82
847;biology;78
847;geography;81
847;history;67
847;lo;58
847;it;41
847;pe;87
848;math;72
848;english;76
848;science;81
848;biology;48
848;geography;91
848;history;48
848;lo;63
848;it;54
848;pe;45
849;math;87
849;english;95
849;science;49
849;biology;47
849;geography;41
849;history;43
849;lo;85
849;it;55
849;pe;45
850;math;95
850;english;96
850;science;52
850;biology;69
850;geography;86
850;history;85
850;lo;55
850;it;54
850;pe;86
851;math;54
851;english;51
851;science;51
851;biology;71
851;geography;45
851;history;82
851;lo;63
851;it;41
851;pe;60
852;math;76
852;english;40
852;science;77
852;biology;54
852;geography;65
852;history;96
852;lo;54
852;it;76
852;pe;69
853;math;69
853;english;78
853;science;83
853;biology;45
853;geography;42
853;history;94
853;lo;51
853;it;68
853;pe;97
854;math;56
854;english;42
854;science;86
854;biology;79
854;geography;55
854;history;64
854;lo;100
854;it;91
854;pe;92
855;math;96
855;english;63
855;science;83
855;biology;72
855;geography;94
855;history;76
855;lo;58
855;it;67
855;pe;53
856;math;84
856;english;71
856;science;55
856;biology;55
856;geography;81
856;history;82
856;lo;85
856;it;51
856;pe;77
857;math;58
857;english;58
857;science;59
857;biology;47
857;geography;95
857;history;44
857;lo;58
857;it;72
857;pe;48
858;math;41
858;english;47
858;science;58
858;biology;92
858;geography;68
858;history;96
858;lo;48
858;it;53
858;pe;51
859;math;95
859;english;40
859;science;80
859;biology;87
859;geography;79
859;history;66
859;lo;45
859;it;75
859;pe;95
860;math;46
860;english;63
860;science;93
860;biology;59
860;geography;78
860;history;56
860;lo;61
860;it;83
860;pe;66
861;math;48
861;english;48
861;science;50
861;biology;57
861;geography;52
861;history;79
861;lo;84
861;it;96
861;pe;83
862;math;98
862;english;68
862;science;95
862;biology;85
862;geography;84
862;history;97
862;lo;55
862;it;53
862;pe;97
863;math;53
863;english;57
863;science;59
863;biology;96
863;geography;66
863;history;73
863;lo;46
863;it;48
863;pe;64
864;math;91
864;english;48
864;science;73
864;biology;56
864;geography;40
864;history;42
864;lo;60
864;it;52
864;pe;51
865;math;46
865;english;99
865;science;100
865;biology;89
865;geography;48
865;history;67
865;lo;98
865;it;94
865;pe;85
866;math;93
866;english;82
866;science;90
866;biology;83
866;geography;76
866;history;92
866;lo;99
866;it;93
866;pe;84
867;math;69
867;english;61
867;science;94
867;biology;91
867;geography;42
867;history;74
867;lo;49
867;it;56
867;pe;88
868;math;74
868;english;63
868;science;62
868;biology;84
868;geography;69
868;history;51
868;lo;80
868;it;42
868;pe;51
869;math;57
869;english;53
869;science;73
869;biology;42
869;geography;100
869;history;40
869;lo;80
869;it;97
869;pe;98
870;math;65
870;english;99
870;science;96
870;biology;78
870;geography;58
870;history;96
870;lo;80
870;it;72
870;pe;80
871;math;99
871;english;44
871;science;84
871;biology;92
871;geography;92
871;history;84
871;lo;95
871;it;54
871;pe;75
872;math;42
872;english;51
872;science;93
872;biology;81
872;geography;51
872;history;88
872;lo;100
872;it;73
872;pe;41
873;math;65
873;english;78
873;science;88
873;biology;86
873;geography;59
873;history;88
873;lo;81
873;it;96
873;pe;45
874;math;70
874;english;49
874;science;83
874;biology;77
874;geography;57
874;history;91
874;lo;93
874;it;47
874;pe;50
875;math;72
875;english;73
875;science;54
875;biology;51
875;geography;42
875;history;62
875;lo;62
875;it;78
875;pe;67
876;math;95
876;english;42
876;science;97
876;biology;61
876;geography;71
876;history;59
876;lo;71
876;it;75
876;pe;63
877;math;67
877;english;89
877;science;72
877;biology;60
877;geography;47
877;history;49
877;lo;60
877;it;48
877;pe;42
878;math;64
878;english;41
878;science;98
878;biology;93
878;geography;97
878;history;47
878;lo;98
878;it;54
878;pe;59
879;math;86
879;english;99
879;science;73
879;biology;51
879;geography;68
879;history;41
879;lo;65
879;it;85
879;pe;49
880;math;41
880;english;48
880;science;84
880;biology;70
880;geography;87
880;history;81
880;lo;92
880;it;43
880;pe;82
881;math;54
881;english;77
881;science;48
881;biology;53
881;geography;95
881;history;48
881;lo;97
881;it;98
881;pe;85
882;math;54
882;english;88
882;science;99
882;biology;96
882;geography;60
882;history;87
882;lo;79
882;it;61
882;pe;99
883;math;81
883;english;61
883;science;52
883;biology;70
883;geography;86
883;history;94
883;lo;85
883;it;72
883;pe;98
884;math;51
884;english;41
884;science;50
884;biology;94
884;geography;72
884;history;91
884;lo;55
884;it;40
884;pe;76
885;math;44
885;english;81
885;science;40
885;biology;54
885;geography;90
885;history;62
885;lo;81
885;it;82
885;pe;84
886;math;55
886;english;75
886;science;66
886;biology;89
886;geography;70
886;history;75
886;lo;58
886;it;61
886;pe;88
887;math;61
887;english;80
887;science;70
887;biology;50
887;geography;82
887;history;67
887;lo;76
887;it;58
887;pe;99
888;math;97
888;english;50
888;science;45
888;biology;46
888;geography;87
888;history;60
888;lo;75
888;it;58
888;pe;85
889;math;58
889;english;53
889;science;48
889;biology;85
889;geography;53
889;history;88
889;lo;88
889;it;45
889;pe;66
890;math;49
890;english;78
890;science;57
890;biology;91
890;geography;98
890;history;79
890;lo;53
890;it;99
890;pe;70
891;math;67
891;english;90
891;science;91
891;biology;68
891;geography;97
891;history;91
891;lo;91
891;it;43
891;pe;61
892;math;82
892;english;61
892;science;80
892;biology;95
892;geography;53
892;history;82
892;lo;42
892;it;72
892;pe;65
893;math;50
893;english;50
893;science;42
893;biology;85
893;geography;81
893;history;42
893;lo;91
893;it;62
893;pe;97
894;math;72
894;english;87
894;science;65
894;biology;94
894;geography;71
894;history;86
894;lo;70
894;it;54
894;pe;84
895;math;61
895;english;53
895;science;47
895;biology;82
895;geography;67
895;history;46
895;lo;100
895;it;48
895;pe;60
896;math;81
896;english;56
896;science;99
896;biology;45
896;geography;54
896;history;58
896;lo;74
896;it;73
896;pe;79
897;math;44
897;english;100
897;science;46
897;biology;88
897;geography;54
897;history;96
897;lo;93
897;it;100
897;pe;84
898;math;72
898;english;86
898;science;79
898;biology;69
898;geography;79
898;history;87
898;lo;86
898;it;44
898;pe;99
899;math;57
899;english;60
899;science;67
899;biology;52
899;geography;90
899;history;82
899;lo;96
899;it;58
899;pe;48
900;math;77
900;english;58
900;science;45
900;biology;66
900;geography;56
900;history;46
900;lo;84
900;it;69
900;pe;50
901;math;64
901;english;46
901;science;51
901;biology;75
901;geography;50
901;history;42
901;lo;74
901;it;66
901;pe;86
902;math;72
902;english;69
902;science;99
902;biology;72
902;geography;99
902;history;49
902;lo;89
902;it;69
902;pe;81
903;math;41
903;english;89
903;science;97
903;biology;46
903;geography;47
903;history;80
903;lo;83
903;it;99
903;pe;45
904;math;40
904;english;53
904;science;54
904;biology;57
904;geography;81
904;history;43
904;lo;80
904;it;74
904;pe;61
905;math;46
905;english;97
905;science;43
905;biology;79
905;geography;90
905;history;73
905;lo;97
905;it;59
905;pe;60
906;math;48
906;english;83
906;science;44
906;biology;88
906;geography;66
906;history;86
906;lo;89
906;it;43
906;pe;78
907;math;42
907;english;57
907;science;54
907;biology;94
907;geography;80
907;history;48
907;lo;50
907;it;59
907;pe;80
908;math;94
908;english;98
908;science;87
908;biology;42
908;geography;78
908;history;80
908;lo;55
908;it;90
908;pe;84
909;math;84
909;english;68
909;science;66
909;biology;92
909;geography;58
909;history;44
909;lo;96
909;it;82
909;pe;66
910;math;95
910;english;86
910;science;65
910;biology;46
910;geography;72
910;history;61
910;lo;45
910;it;61
910;pe;69
911;math;59
911;english;55
911;science;48
911;biology;90
911;geography;57
911;history;64
911;lo;61
911;it;92
911;pe;51
912;math;40
912;english;93
912;science;90
912;biology;76
912;geography;56
912;history;78
912;lo;92
912;it;86
912;pe;68
913;math;65
913;english;57
913;science;56
913;biology;72
913;geography;63
913;history;61
913;lo;77
913;it;90
913;pe;71
914;math;55
914;english;85
914;science;54
914;biology;42
914;geography;61
914;history;42
914;lo;82
914;it;43
914;pe;58
915;math;83
915;english;68
915;science;70
915;biology;67
915;geography;46
915;history;52
915;lo;96
915;it;70
915;pe;46
916;math;85
916;english;45
916;science;87
916;biology;76
916;geography;58
916;history;42
916;lo;91
916;it;98
916;pe;75
917;math;59
917;english;83
917;science;52
917;biology;54
917;geography;78
917;history;43
917;lo;86
917;it;66
917;pe;77
918;math;75
918;english;49
918;science;63
918;biology;83
918;geography;88
918;history;58
918;lo;94
918;it;87
918;pe;80
919;math;87
919;english;42
919;science;52
919;biology;46
919;geography;71
919;history;45
919;lo;90
919;it;48
919;pe;93
920;math;55
920;english;58
920;science;96
920;biology;66
920;geography;54
920;history;100
920;lo;57
920;it;56
920;pe;97
921;math;77
921;english;51
921;science;98
921;biology;81
921;geography;76
921;history;50
921;lo;69
921;it;81
921;pe;74
922;math;42
922;english;73
922;science;95
922;biology;47
922;geography;47
922;history;86
922;lo;62
922;it;80
922;pe;57
923;math;55
923;english;44
923;science;58
923;biology;64
923;geography;77
923;history;54
923;lo;91
923;it;40
923;pe;62
924;math;58
924;english;58
924;science;69
924;biology;89
924;geography;63
924;history;68
924;lo;50
924;it;40
924;pe;63
925;math;97
925;english;79
925;science;49
925;biology;50
925;geography;74
925;history;73
925;lo;63
925;it;90
925;pe;86
926;math;63
926;english;85
926;science;74
926;biology;68
926;geography;92
926;history;44
926;lo;44
926;it;41
926;pe;49
927;math;56
927;english;52
927;science;50
927;biology;81
927;geography;97
927;history;90
927;lo;89
927;it;79
927;pe;59
928;math;45
928;english;52
928;science;57
928;biology;63
928;geography;96
928;history;40
928;lo;60
928;it;70
928;pe;92
929;math;98
929;english;43
929;science;84
929;biology;72
929;geography;92
929;history;58
929;lo;41
929;it;97
929;pe;83
930;math;79
930;english;70
930;science;85
930;biology;67
930;geography;80
930;history;74
930;lo;50
930;it;95
930;pe;43
931;math;67
931;english;44
931;science;64
931;biology;77
931;geography;55
931;history;98
931;lo;98
931;it;97
931;pe;99
932;math;96
932;english;69
932;science;76
932;biology;95
932;geography;57
932;history;48
932;lo;79
932;it;54
932;pe;48
933;math;44
933;english;87
933;science;52
933;biology;61
933;geography;87
933;history;56
933;lo;55
933;it;84
933;pe;62
934;math;50
934;english;91
934;science;59
934;biology;60
934;geography;72
934;history;97
934;lo;65
934;it;100
934;pe;91
935;math;77
935;english;69
935;science;44
935;biology;97
935;geography;49
935;history;65
935;lo;89
935;it;58
935;pe;87
936;math;48
936;english;97
936;science;52
936;biology;68
936;geography;77
936;history;54
936;lo;98
936;it;97
936;pe;47
937;math;48
937;english;64
937;science;47
937;biology;43
937;geography;85
937;history;56
937;lo;93
937;it;80
937;pe;41
938;math;75
938;english;57
938;science;88
938;biology;99
938;geography;44
938;history;83
938;lo;94
938;it;79
938;pe;94
939;math;45
939;english;93
939;science;95
939;biology;78
939;geography;96
939;history;55
939;lo;83
939;it;40
939;pe;78
940;math;60
940;english;46
940;science;51
940;biology;45
940;geography;60
940;history;70
940;lo;45
940;it;71
940;pe;80
941;math;48
941;english;52
941;science;88
941;biology;59
941;geography;96
941;history;65
941;lo;63
941;it;92
941;pe;40
942;math;100
942;english;95
942;science;68
942;biology;87
942;geography;67
942;history;85
942;lo;90
942;it;97
942;pe;49
943;math;94
943;english;89
943;science;56
943;biology;58
943;geography;64
943;history;72
943;lo;65
943;it;80
943;pe;93
944;math;96
944;english;63
944;science;90
944;biology;51
944;geography;83
944;history;87
944;lo;70
944;it;81
944;pe;78
945;math;45
945;english;93
945;science;92
945;biology;70
945;geography;78
945;history;91
945;lo;98
945;it;65
945;pe;49
946;math;75
946;english;47
946;science;57
946;biology;78
946;geography;94
946;history;100
946;lo;60
946;it;64
946;pe;85
947;math;62
947;english;96
947;science;66
947;biology;55
947;geography;61
947;history;82
947;lo;71
947;it;59
947;pe;81
948;math;58
948;english;77
948;science;89
948;biology;45
948;geography;79
948;history;92
948;lo;75
948;it;81
948;pe;41
949;math;72
949;english;66
949;science;45
949;biology;81
949;geography;76
949;history;48
949;lo;56
949;it;55
949;pe;51
950;math;94
950;english;92
950;science;53
950;biology;65
950;geography;48
950;history;57
950;lo;40
950;it;93
950;pe;96
951;math;85
951;english;85
951;science;71
951;biology;64
951;geography;53
951;history;80
951;lo;42
951;it;82
951;pe;59
952;math;64
952;english;69
952;science;85
952;biology;94
952;geography;57
952;history;60
952;lo;78
952;it;68
952;pe;50
953;math;96
953;english;57
953;science;85
953;biology;78
953;geography;80
953;history;90
953;lo;84
953;it;73
953;pe;65
954;math;85
954;english;98
954;science;60
954;biology;45
954;geography;48
954;history;45
954;lo;100
954;it;45
954;pe;54
955;math;40
955;english;44
955;science;49
955;biology;85
955;geography;66
955;history;81
955;lo;55
955;it;80
955;pe;99
956;math;85
956;english;94
956;science;51
956;biology;63
956;geography;53
956;history;67
956;lo;55
956;it;56
956;pe;42
957;math;45
957;english;79
957;science;80
957;biology;92
957;geography;62
957;history;89
957;lo;43
957;it;85
957;pe;60
958;math;62
958;english;52
958;science;99
958;biology;87
958;geography;54
958;history;44
958;lo;55
958;it;40
958;pe;81
959;math;67
959;english;78
959;science;81
959;biology;79
959;geography;55
959;history;57
959;lo;85
959;it;60
959;pe;52
960;math;85
960;english;83
960;science;60
960;biology;47
960;geography;42
960;history;88
960;lo;84
960;it;43
960;pe;60
961;math;91
961;english;52
961;science;94
961;biology;78
961;geography;97
961;history;84
961;lo;50
961;it;40
961;pe;40
962;math;41
962;english;91
962;science;74
962;biology;59
962;geography;90
962;history;88
962;lo;44
962;it;97
962;pe;88
963;math;65
963;english;72
963;science;56
963;biology;62
963;geography;99
963;history;41
963;lo;43
963;it;67
963;pe;70
964;math;68
964;english;83
964;science;46
964;biology;71
964;geography;81
964;history;44
964;lo;43
964;it;56
964;pe;71
965;math;87
965;english;49
965;science;77
965;biology;58
965;geography;58
965;history;56
